[0.216092,0.340766,0.65652,0.0539161,0.27661,0.635209,0.0199091,0.262399,]
[-0.580223,-0.40689,-0.778563,-0.592696,-0.43556,-0.436243,-0.342001,-0.472388,]
[0.508018,0.107488,0.633916,0.425512,0.35664,0.369147,-0.0799542,0.150862,]
[0.864686,0.245467,0.60594,0.71018,0.68303,0.639621,0.32657,0.159508,]
[0.10573,0.114796,0.143847,0.0798463,0.037927,-0.0277889,-0.0661521,0.0166871,]
[0.251781,-0.214032,0.128608,0.206955,0.0259774,0.122867,-0.213897,-0.18925,]
[-0.119782,-0.123587,-0.231487,-0.253336,-0.216203,-0.232937,-0.199128,-0.18513,]
[0.178367,0.105774,0.298841,0.298543,0.194129,0.0715089,0.305841,0.173211,]
[0.441988,0.0647969,0.216659,0.721419,-0.0750838,-0.0335355,0.209171,-0.167115,]
[-0.398732,0.299136,-0.244161,-0.218855,-0.28944,-0.0617013,0.45959,0.0226682,]
[-0.283234,-0.420669,-0.339673,0.218971,-0.276373,-0.309499,-0.0112529,-0.42587,]
[-0.715889,-0.590036,-0.505139,-0.342437,-0.748258,-0.504757,-0.581821,-0.662256,]
[0.373726,0.232539,0.211936,0.51428,0.574578,0.341409,0.233058,0.410301,]
[-0.345663,0.0379291,-0.270957,-0.237328,0.213655,-0.103487,-0.110318,0.31277,]
[0.182788,0.00901415,0.299148,0.353717,-0.099457,0.0494084,0.220749,-0.109556,]
[0.106879,0.14524,0.364272,-0.000589012,0.183291,0.48299,-0.00791729,0.152593,]
[-0.210993,-0.295847,0.0283047,-0.136939,-0.0632727,0.137495,-0.500978,-0.0999102,]
[-0.781592,-0.254687,-0.335081,-0.713534,-0.423604,-0.302072,-0.532137,-0.131676,]
[-0.0915131,-0.104139,-0.000428921,0.0835816,0.0394802,-0.1122,0.0604549,0.110177,]
[-0.541418,0.313749,-0.437719,-0.37026,-0.500304,-0.222296,0.0555388,0.0969542,]
