[0.264427,0.344532,-0.0137897,0.115622,0.373951,0.2628,0.167915,0.146591,]
[-0.76387,-0.711141,-0.603858,-0.55836,-0.549726,-0.596524,-0.481788,-0.660148,]
[0.595917,0.525014,0.346765,0.305087,0.581096,0.59414,0.54963,0.513954,]
[0.826359,0.627045,0.361317,0.463183,0.690106,0.765917,0.532248,0.784874,]
[0.0765615,0.108551,0.0728982,0.0189856,-0.0862434,0.113344,0.139723,0.0293001,]
[0.562424,0.127208,0.150158,0.127099,0.237206,0.548927,0.300867,0.390274,]
[-0.358268,-0.416119,-0.422986,-0.442696,-0.46061,-0.3592,-0.377614,-0.298721,]
[0.068112,0.278438,0.391968,0.323626,0.166274,0.0734336,0.150354,0.164101,]
[0.628054,0.265406,0.19593,0.17,0.44985,0.695362,0.182034,0.768124,]
[-0.402432,-0.0966074,0.147747,0.0941249,-0.118681,-0.278822,-0.0634921,-0.284747,]
[-0.441966,-0.580614,-0.329976,-0.207832,-0.252629,-0.286697,-0.602045,-0.412981,]
[-0.642772,-0.61933,-0.653565,-0.656539,-0.466262,-0.604312,-0.76274,-0.528845,]
[0.162065,0.0896644,0.134766,0.236362,0.316002,0.149145,-0.138535,0.148773,]
[-0.589528,-0.38027,-0.244186,-0.178567,-0.347369,-0.532393,-0.370585,-0.700121,]
[0.371119,0.130471,0.295582,0.214033,-0.0013146,0.399431,0.483157,0.372601,]
[0.254822,0.277657,0.0934422,0.147876,0.346084,0.307983,0.32806,0.188803,]
[-0.322537,-0.141163,-0.365436,-0.286817,-0.127302,-0.377618,-0.369042,-0.259295,]
[-0.875958,-0.597903,-0.78934,-0.753845,-0.708548,-0.859066,-0.619722,-0.872445,]
[-0.0428298,-0.0392684,0.18029,0.147004,-0.113408,-0.224083,-0.0410231,0.00422468,]
[-0.439783,-0.133732,-0.0601589,-0.0914599,-0.17181,-0.245897,-0.0965961,-0.322859,]
[-0.306982,-0.0582461,0.10232,0.0626932,-0.197834,-0.332498,-0.0807457,-0.176532,]
[-0.0368323,0.115786,-0.22181,-0.172879,-0.0279816,-0.191173,-0.127604,0.179378,]
[0.798269,0.430927,0.476659,0.47701,0.724485,0.815716,0.464878,0.889691,]
[0.0403975,0.0464727,0.231592,0.168927,-0.0511932,0.0748862,0.00597167,-0.240775,]
[-0.401588,-0.22057,0.086885,0.0620606,-0.456788,-0.405875,0.136992,-0.439598,]
[-0.865894,-0.804226,-0.590837,-0.6073,-0.859947,-0.882885,-0.694946,-0.787091,]
[-0.899912,-0.724015,-0.627569,-0.589652,-0.669235,-0.870791,-0.831656,-0.842258,]
[0.540482,0.234586,-0.0325291,-0.112326,0.245633,0.533669,0.199218,0.480452,]
[-0.0915398,0.0167173,-0.0737715,-0.0993862,0.0903816,-0.0695456,-0.18152,-0.250841,]
[0.441956,0.318943,0.366408,0.324197,0.292782,0.298047,0.209622,0.545401,]
[-0.443767,-0.519908,-0.327264,-0.344489,-0.521533,-0.316748,-0.507686,-0.654235,]
[0.370872,0.0572933,-0.152691,-0.12345,0.434579,0.476861,0.0868884,0.534621,]
[0.101299,0.230317,0.0904535,0.00412147,0.214577,0.116279,0.167026,0.248473,]
[-0.329125,0.0756838,-0.128145,-0.105912,-0.169719,-0.369198,-0.211792,-0.424954,]
[0.0396163,0.0209742,0.297404,0.338521,0.110464,0.0558454,0.184806,-0.121157,]
[-0.512226,-0.385193,-0.172167,-0.195502,-0.452963,-0.318885,-0.309463,-0.70397,]
[-0.802655,-0.693004,-0.639104,-0.670285,-0.776695,-0.783641,-0.668151,-0.745448,]
[-0.464576,-0.441042,-0.0424522,-0.194199,-0.378803,-0.3265,-0.334647,-0.452744,]
[-0.552605,-0.30249,-0.321028,-0.407245,-0.471832,-0.440856,-0.20915,-0.688278,]
[-0.406386,-0.681516,-0.445936,-0.356705,-0.452134,-0.346046,-0.565235,-0.480961,]
[0.0904354,0.141973,0.217427,0.215934,0.156304,-0.0660266,0.0507135,0.246737,]
[-0.291128,-0.202054,-0.132391,-0.118479,-0.168368,-0.137268,-0.114504,-0.354261,]
[0.840594,0.516905,0.703149,0.725159,0.671851,0.901237,0.72386,0.829379,]
[-0.684341,-0.423913,-0.567722,-0.540942,-0.47163,-0.760343,-0.615775,-0.569084,]
[0.730003,0.488397,0.181945,0.300673,0.63108,0.64528,0.355139,0.664714,]
[-0.246021,-0.0625598,0.0202614,0.0453479,-0.107862,-0.245124,-0.0629662,-0.438823,]
[-0.477366,-0.0283794,-0.254243,-0.355977,-0.33929,-0.520199,-0.236761,-0.382436,]
[-0.245236,0.104202,0.283134,0.313085,-0.114129,-0.0914787,0.510248,-0.187743,]
[-0.766342,-0.233462,-0.124456,-0.093243,-0.437935,-0.625555,-0.118692,-0.726299,]
[0.525499,0.204003,0.192774,0.190989,0.24716,0.616042,0.420231,0.623057,]
[-0.401323,-0.0570857,-0.203741,-0.193321,-0.420297,-0.416412,-0.00961824,-0.552463,]
[0.886344,0.3818,0.0939098,0.049828,0.590149,0.782368,0.260486,0.88786,]
[0.0275792,-0.0585694,-0.260537,-0.213448,0.0598752,0.0229693,0.0288063,0.292304,]
[0.592995,0.337908,0.378841,0.450452,0.439414,0.573573,0.381282,0.681877,]
[-0.302134,0.164833,0.0636503,0.0603622,-0.101709,-0.365643,0.0932197,-0.317546,]
[0.200059,0.174066,0.376272,0.493962,0.333652,0.256638,0.282138,0.219289,]
[-0.0594973,-0.147986,0.0648031,0.0912074,-0.261962,-0.187356,-0.0519437,-0.124808,]
[-0.362792,-0.304908,-0.543167,-0.552663,-0.523462,-0.536269,-0.489971,-0.535489,]
[-0.0767443,-0.293702,-0.292627,-0.299979,-0.340784,-0.0783351,-0.0977761,-0.262243,]
[-0.129975,0.201508,-0.0373736,-0.0165313,0.121571,-0.0865152,0.130948,-0.0191768,]
[-0.661249,-0.400301,-0.191468,-0.205071,-0.515048,-0.738692,-0.416758,-0.551052,]
[0.0149395,0.121204,0.421107,0.41167,0.212229,0.23354,0.241093,0.0644386,]
[0.164049,0.238875,0.200975,0.0842422,0.0227657,0.188108,0.142779,-0.0323613,]
[0.143756,0.271933,0.44159,0.487668,0.401949,0.336346,0.463221,0.367528,]
[0.917821,0.653178,0.667446,0.55062,0.724117,0.916042,0.679985,0.829451,]
[0.590252,0.324929,0.262446,0.334028,0.566458,0.551762,0.117817,0.489008,]
