[-0.334238,0.137644,-0.287536,0.0714971,-0.0785339,0.0734579,-0.152728,-0.141211,]
[-0.694034,0.159859,-0.324353,-0.0295616,0.0512905,-0.00421005,-0.187683,-0.0934649,]
[0.574466,0.261531,0.0191,0.139924,0.0719949,0.121383,0.0821189,-0.114977,]
[-0.556135,-0.0909624,-0.118884,-0.281119,-0.0683103,0.0733116,-0.0548404,-0.035164,]
[0.300285,0.184709,-0.339691,0.127112,0.272256,0.125357,0.0399911,-0.00098002,]
[-0.329041,-0.177278,0.326167,-0.103237,0.0266966,0.0397422,0.109446,0.298495,]
[-0.510709,-0.443519,-0.0946798,-0.0324903,0.0649335,0.0152767,-0.196341,-0.159594,]
[0.335109,0.551968,-0.169399,0.208757,-0.0953364,-0.00847618,-0.28465,-0.0735635,]
[0.834493,-0.21306,-0.200179,0.112029,0.0672178,-0.00422554,0.0811228,-0.137048,]
[-0.145087,-0.266712,0.0451181,-0.00660275,0.14887,0.0683088,0.177312,-0.34001,]
[-0.791794,-0.254266,-0.155606,-0.160728,-0.140949,-0.295115,-0.0360555,-0.356601,]
[0.130381,0.366278,0.169766,0.125191,0.108999,0.199313,0.0288842,-0.100701,]
[0.342044,-0.0938327,-0.15688,-0.050886,0.0286703,-0.0740502,0.171091,0.0626206,]
[-0.337417,0.500551,-0.142343,-0.116594,-0.217819,0.0971887,-0.293628,-0.108677,]
[0.0110346,0.152607,-0.00351305,0.160244,-0.14713,-0.146202,0.0723717,0.282605,]
[0.312309,-0.230209,0.0602592,0.0336492,-0.0911946,0.375898,-0.108133,0.133625,]
[-0.227724,-0.0512549,-0.10389,0.078482,-0.254768,-0.106707,-0.0933695,0.00722462,]
[0.0377177,0.251146,-0.343184,-0.0822718,0.0135457,-0.0579369,-0.162635,0.0780693,]
[0.253381,-0.196031,0.0477821,0.116461,-0.30804,0.0580774,0.124855,-0.018983,]
[-0.642055,-0.363166,0.077948,0.209659,0.255512,0.185846,-0.213531,0.0318068,]
[-0.621122,-0.0115785,0.13102,0.0139088,-0.0728626,-0.126363,0.0352459,-0.0292572,]
[-0.393059,0.130365,0.0834349,0.000841571,-0.268976,-0.166413,0.127611,-0.00759625,]
[-0.392846,-0.673131,-0.132182,-0.181999,-0.21627,0.0263659,-0.203131,-0.146399,]
[-0.85548,0.200514,0.295875,-0.130386,-0.141938,-0.150199,-0.0241344,0.430965,]
[-0.212176,-0.062543,0.0114667,0.168245,-0.104007,0.0882574,-0.192661,-0.0654438,]
[-0.0792212,-0.273988,-0.0176296,0.084608,0.0268945,0.0937888,-0.0791125,-0.105132,]
[-0.0516957,-0.178083,-0.0667776,0.168868,-0.0795193,0.169156,-0.210822,0.018816,]
[-0.425881,-0.261917,-0.26366,0.148709,-0.165516,0.0585243,-0.0893531,-0.0988589,]
[-0.793076,0.110473,-0.00469289,-0.0181398,0.270981,0.0740698,-0.456047,-0.075209,]
[0.341753,-0.297594,0.135224,-0.0590326,-0.114371,0.13082,-0.0701787,0.111881,]
[0.0328322,-0.263776,-0.0456638,-0.116255,0.0738313,-0.0165143,0.0276478,-0.0767452,]
[-0.320825,0.0818437,-0.0248595,-0.00483802,-0.21024,0.0562133,-0.126767,0.0149639,]
[0.67963,-0.00626179,0.16267,0.0476875,0.0626784,0.131751,-0.015669,-0.0598848,]
[-0.709036,0.113535,-0.187465,-0.0962736,-0.257165,-0.142997,-0.300256,-0.13615,]
[-0.425408,0.00636606,0.074163,0.0597781,-0.215574,-0.139626,0.0878812,-0.027044,]
